lon,lat,alt,VBKDE,ZOI
113.721527,22.964035,18950.0,3.4633229022433567,0
113.720093,22.967245,19025.0,4.084405349802788,0
113.718582,22.970718,19125.0,4.240437939563667,0
113.716835,22.974554,19200.0,4.606355961516342,0
113.714653,22.979349,19325.0,4.305959376812633,0
113.691315,23.030777,20175.0,3.1921493548527886,0
113.666847,23.084015,21000.0,3.6181911556034523,0
113.643188,23.135298,21825.0,2.655574790549877,0
113.618904,23.187653,22575.0,4.271457773558675,0
113.594109,23.241531,23375.0,3.6817055648146226,0
113.568268,23.297195,23600.0,4.307098548130748,0
113.541107,23.355881,23600.0,3.836952879100399,0
113.51284,23.408386,23650.0,2.7357083920568557,0
113.510796,23.411028,23650.0,4.280896309036435,0
113.507484,23.415031,23675.0,7.32030613753653,1
113.504692,23.418243,23725.0,7.877447434934305,1
113.501991,23.421083,23750.0,6.952536259613561,1
113.499092,23.423969,23775.0,6.1568136834527625,1
113.495514,23.427246,23800.0,6.767969430841948,1
113.492462,23.429901,23825.0,4.009920614000351,0
113.48877,23.432814,23875.0,2.4298657992739563,0
113.485626,23.43512,23900.0,2.7129591326159077,0
113.482361,23.437376,23950.0,1.851211609106709,0
113.47908,23.439468,23975.0,1.8197437132365792,0
113.474838,23.44194,24025.0,1.5187574448982901,0
113.471581,23.443707,24050.0,1.1468166271177382,0
113.463135,23.447943,24100.0,0.6936622927649008,0
113.45826,23.450272,24150.0,1.1592515505441687,0
113.443146,23.457439,24250.0,2.86058700464045,0
113.438011,23.459814,24275.0,3.2490162864762957,0
113.434349,23.461536,24300.0,3.2006830210399255,0
113.377312,23.488632,24950.0,1.2407728981958541,0
113.317871,23.516701,25575.0,2.4465457535709203,0
113.260803,23.543289,25600.0,3.64982918021047,0
113.202713,23.570421,25600.0,4.396653715746859,0
113.145088,23.597122,25600.0,6.472488325096878,1
113.087563,23.623764,25600.0,3.3922264005416043,0
113.06813,23.632803,25600.0,3.7212618235527817,0
112.992882,23.667717,25675.0,4.246328640167996,0
112.881516,23.71925,27150.0,5.0347233168645795,0
112.821861,23.746857,27600.0,5.3859889725736085,1
112.76046,23.775206,27625.0,8.235794415374698,1
112.730507,23.788939,27600.0,5.686825619652709,1
112.661842,23.820551,27600.0,2.3473462283403395,0
112.614731,23.842287,27600.0,3.7325085810873637,0
112.500107,23.894798,27600.0,4.006802132037907,0
112.444862,23.92017,27600.0,3.162431675542058,0
112.372467,23.953268,27650.0,1.4177177394729255,0
112.314148,23.979858,28325.0,3.106992317039278,0
112.258926,24.00494,29100.0,5.172277041372307,1
112.198639,24.032455,29825.0,4.556199828258307,0
112.134399,24.061661,30425.0,2.0002227687769243,0
112.043968,24.102768,31225.0,2.3219933651742632,0
112.005058,24.120438,31575.0,2.9476391465328677,0
111.906326,24.165127,32100.0,3.1410815252086994,0
111.799568,24.213135,32100.0,4.797983251516196,0
111.693489,24.260931,32100.0,3.9855452134527267,0
111.586403,24.309311,32100.0,3.702683161376175,0
111.493507,24.381222,32125.0,3.739188510333099,0
111.310577,24.525558,32075.0,5.630036359243677,1
111.205009,24.572739,32075.0,4.057308226348282,0
111.1008,24.619337,32125.0,4.066452872730409,0
110.99617,24.665751,32075.0,2.7536961772894126,0
110.891075,24.712814,32100.0,1.309297175702206,0
110.793762,24.776276,32125.0,3.1124553790646945,0
110.707832,24.85638,32125.0,2.4758636667479985,0
110.622787,24.936962,32075.0,3.2681846184225063,0
110.538681,25.016615,32100.0,2.764849564533669,0
110.454102,25.096619,32100.0,2.999095316696734,0
110.369972,25.176315,32100.0,2.542379620082875,0
110.286102,25.2556,32075.0,4.520491619478184,0
110.202232,25.335529,32100.0,5.105242812425606,0
110.118042,25.415939,32100.0,5.029548732523207,0
110.033569,25.496429,32125.0,4.838128409135283,0
109.948021,25.577774,32125.0,5.948889019157379,1
109.863182,25.658159,32150.0,3.9723542441935558,0
109.77951,25.737442,32050.0,4.064350508702407,0
109.694214,25.814484,32075.0,4.704995871835536,0
109.602303,25.863445,32100.0,7.0480472250890145,1
109.494339,25.89431,32100.0,3.359395752648249,0
109.391136,25.921682,32100.0,3.0132156091324713,0
109.288567,25.948931,32100.0,4.0164029775912065,0
109.186378,25.975983,32100.0,4.767817987468345,0
109.084625,26.002684,32100.0,5.833760344643883,1
108.982635,26.029497,32100.0,5.813742222821598,1
108.878502,26.056549,32100.0,6.86770113807117,1
108.773262,26.084061,32100.0,7.475762580336668,1
108.667519,26.111988,32100.0,6.94900593194971,1
108.561508,26.140245,32100.0,7.056827109857721,1
108.455681,26.168329,32125.0,7.470588998739645,1
108.423546,26.178791,32125.0,5.281011561875526,1
108.297211,26.232742,32125.0,6.527429888786906,1
108.247253,26.254257,32100.0,7.424344520628013,1
108.178848,26.283783,32100.0,5.3029861111324905,1
108.124908,26.307089,32075.0,3.830062138533479,0
108.071991,26.329834,32075.0,3.5420579201101736,0
108.019905,26.352198,32100.0,2.1445874834569456,0
107.96627,26.375198,32100.0,3.291355758243744,0
107.911652,26.398636,32100.0,2.510424673498661,0
107.85791,26.421608,32125.0,1.3093852714279284,0
107.804611,26.444418,32125.0,0.7805061044230274,0
107.751427,26.467182,32125.0,0.2332163003265272,0
107.696648,26.490505,32100.0,0.17906451880987131,0
107.64254,26.51358,32100.0,0.1688397473072503,0
107.590721,26.53569,32100.0,0.062409098879309996,0
107.534332,26.559814,32100.0,0.0319747411289292,0
107.480698,26.58252,32100.0,0.1018845428200929,0
107.427643,26.604977,32100.0,0.1270181852498484,0
107.372551,26.628252,32100.0,0.5762999768478008,0
107.318443,26.650955,32100.0,0.6292701648073343,0
107.264084,26.673889,32100.0,0.46182748815994107,0
107.211067,26.69632,32075.0,0.9955527603200726,0
107.158798,26.718424,32100.0,2.544312068980286,0
107.100632,26.743698,32100.0,3.3857468063223286,0
107.044601,26.767956,32100.0,5.600276532454036,1
106.989372,26.79126,32100.0,1.9542536300941629,0
106.958275,26.807556,32075.0,0.9248888825347386,0
106.904175,26.849121,32100.0,1.095796029657244,0
106.859612,26.884598,32125.0,1.2653817351154455,0
106.806549,26.926744,32125.0,0.5262458361135509,0
106.757217,26.965803,32125.0,0.03033964672154532,0
106.70787,27.005356,32125.0,0.3129943694334103,0
106.659714,27.043871,32100.0,2.4118353825882837,0
106.611748,27.08209,32075.0,3.93426365965101,0
106.562721,27.121078,32075.0,1.2404252053207494,0
106.509018,27.163651,32075.0,0.5062479648178074,0
106.442047,27.216719,32100.0,1.2864926163636752,0
106.376282,27.268625,32100.0,3.154944731711132,0
106.330917,27.30455,32125.0,3.6166152927574924,0
106.283112,27.342318,32100.0,3.2788578329799933,0
106.232925,27.38205,32100.0,2.645000827949962,0
106.189674,27.416056,32125.0,5.53206853411672,1
106.134048,27.459732,32100.0,9.222241301371113,1
106.0886,27.495483,32100.0,5.149524502818589,1
106.021904,27.55838,32100.0,3.2564469308769,0
105.975418,27.606537,32075.0,14.651484747337323,1
105.9338,27.649704,32100.0,3.117753684875294,0
105.88887,27.69278,32100.0,1.5048653816526296,0
105.843658,27.723534,32100.0,8.739410171451036,1
105.727036,27.767029,32100.0,3.8706893915985403,0
105.663017,27.784983,32100.0,7.646079053099795,1
105.637589,27.79216,32125.0,6.597897223931211,1
105.521713,27.834641,32125.0,3.5241394626535505,0
105.460098,27.858398,32100.0,2.4859679605849605,0
105.402779,27.8806,32075.0,9.634194661587864,1
105.353661,27.901829,32075.0,4.903798490949357,0
105.292122,27.929155,32075.0,2.498820333297179,0
105.236473,27.955132,32100.0,2.7780907348909745,0
105.201118,27.977234,32125.0,5.335403787548492,1
105.193497,27.982737,32125.0,5.812852925451154,1
105.146805,28.024401,32150.0,9.872234805750098,1
105.141006,28.030701,32150.0,9.376086892219256,1
105.134262,28.038553,32150.0,8.321112927656971,1
105.096725,28.09004,32150.0,3.981501231832828,0
105.055359,28.149393,32125.0,6.198328249252807,1
105.013924,28.208633,31925.0,6.735287390665928,1
104.977379,28.260235,31425.0,8.518953250058074,1
104.935371,28.319962,30800.0,8.401935019106563,1
104.895035,28.37764,30225.0,9.401353399450105,1
104.854309,28.43573,29625.0,6.095180768453888,1
104.815224,28.491552,29050.0,5.194806733371353,1
104.774872,28.549118,28425.0,4.247392028597066,0
104.741325,28.597,27975.0,6.663578249528,1
104.708916,28.643312,27475.0,6.090514908414494,1
104.676224,28.689911,26925.0,5.382079231040704,1
104.63858,28.743307,26325.0,3.1496553425817018,0
104.60173,28.795761,25750.0,3.2356905255645048,0
104.568237,28.843094,25075.0,3.16506087562339,0
104.529099,28.898186,24125.0,3.4339694089387462,0
104.491287,28.951488,23175.0,2.4815361333793478,0
104.458763,28.997343,22375.0,2.994714943493119,0
104.426262,29.042725,21325.0,3.9062452818364855,0
104.393654,29.088213,20225.0,4.477546510468664,0
104.361389,29.1336,19150.0,6.160037253612123,1
104.329185,29.178497,18075.0,2.7917762339248138,0
104.298126,29.221664,17700.0,2.376898795410659,0
104.261009,29.273026,17700.0,4.270944017324555,0
104.227348,29.315201,17650.0,2.6766088048565875,0
104.193474,29.357424,17175.0,5.199115783666557,1
104.160355,29.398623,16700.0,4.710915930362364,0
104.121819,29.446655,16075.0,5.428516105020528,1
104.083206,29.494583,15500.0,5.677919305569446,1
104.049774,29.535645,14950.0,5.919052414827319,1
104.010208,29.585037,14325.0,4.694936715908327,0
103.976494,29.627008,13825.0,6.804881198831008,1
103.96804,29.642044,13625.0,4.674145138997427,0
103.965416,29.649948,13525.0,4.323590036351762,0
103.96357,29.658096,13450.0,2.645677173154285,0
103.961952,29.666857,13400.0,1.5263292639044805,0
103.960716,29.674255,13350.0,1.4089047862917714,0
103.959259,29.683382,13275.0,1.6048078093710785,0
103.958023,29.691063,13225.0,1.6746659836224944,0
103.949783,29.743057,12725.0,1.2279715438392627,0
103.941704,29.793503,12250.0,1.851696760054484,0
103.933411,29.847527,11700.0,7.316866914812281,1
103.930237,29.868893,11325.0,9.676819352772323,1
103.927002,29.889608,10900.0,9.312221478833457,1
103.923447,29.910465,10400.0,7.364153224450395,1
103.919624,29.930389,9875.0,5.614749759838264,1
103.915062,29.949335,9225.0,4.574597077834983,0
103.909714,29.969238,8575.0,4.48737512998931,0
103.906052,29.988951,8200.0,5.225339807686151,1
103.903091,30.009338,7950.0,5.910252699818175,1
103.900452,30.027695,7725.0,6.016524292228369,1
103.897812,30.046463,7350.0,5.819170236191721,1
103.89518,30.06539,6925.0,5.584823573133791,1
103.892654,30.083639,6550.0,5.300757991935429,1
103.890068,30.101608,6200.0,4.787041705903238,0
103.887421,30.120071,6050.0,4.118126912881018,0
103.884964,30.136848,5875.0,3.811076321989674,0
103.882545,30.153839,5600.0,4.143633414032688,0
103.880257,30.170151,5250.0,5.133307052505755,1
103.877876,30.186752,4875.0,6.147445815524279,1
103.876274,30.197937,4625.0,6.351033281452859,1
103.874657,30.208923,4500.0,6.097827851023172,1
103.873093,30.219589,4400.0,5.554497042182753,1
103.871559,30.230185,4275.0,4.671928384218663,0
103.870132,30.240147,4175.0,3.6615816858689576,0
103.868729,30.249985,4050.0,2.6062001018326173,0
103.867332,30.259598,3900.0,2.0474615201577784,0
103.865982,30.268936,3725.0,1.9682976473751608,0
103.864639,30.278692,3525.0,1.777138861835811,0
103.863235,30.28862,3450.0,1.7598388308908888,0
103.861832,30.298151,3425.0,2.9908213167335926,0
103.860405,30.30788,3425.0,3.3448308988841116,0
103.858932,30.318008,3425.0,3.7647829899868177,0
103.857635,30.327621,3425.0,2.5889964757232824,0
103.85656,30.337116,3425.0,1.3084585130005757,0
103.85688,30.341721,3425.0,2.3123744590620707,0
103.858101,30.34745,3425.0,3.8658526436867446,0
103.859749,30.352245,3425.0,2.96878764521719,0
103.861679,30.357147,3425.0,3.130397769785094,0
103.86367,30.361816,3425.0,2.953118825255728,0
103.865738,30.366398,3425.0,4.763130320492623,0
103.86776,30.370972,3400.0,4.606429653503959,0
103.869972,30.375687,3425.0,5.540492262552809,1
103.87381,30.384087,3425.0,6.14983306786214,1
103.877876,30.392653,3425.0,5.383895213092445,1
103.881493,30.400635,3425.0,6.927493950333603,1
103.885208,30.408646,3425.0,8.569906310180423,1
103.88855,30.416016,3400.0,8.951703073967034,1
103.892319,30.424164,3250.0,12.19172487698576,1
103.89595,30.43185,3100.0,10.089814913887189,1
103.899483,30.439545,2950.0,11.002327362020077,1
103.902924,30.446793,2775.0,8.61446333307001,1
103.905998,30.453506,2625.0,11.570552630084947,1
103.909286,30.460602,2475.0,8.209131075700704,1
103.912514,30.467514,2325.0,6.063046708359395,1
103.915527,30.47406,2200.0,9.536917665491325,1
103.918869,30.481247,2025.0,10.48330855384143,1
103.922211,30.488342,1900.0,6.79494935142386,1
103.925331,30.495071,1750.0,4.764148835782272,0
103.928413,30.501772,1625.0,2.5889467415763296,0
103.931709,30.50894,1475.0,2.9299188428483185,0
103.933304,30.512384,1400.0,4.355925438574805,0
113.128754,28.381178,8475.0,6.249259477696545,1
113.092133,28.33639,10200.0,6.106202141437659,1
113.085991,28.254881,11525.0,8.57700235365333,1
113.05648,28.16238,12800.0,5.172445278949745,1
112.950279,28.13644,15000.0,8.607229440544405,1
112.837669,28.1423,17500.0,8.197378093963614,1
112.72226,28.148939,19375.0,6.741270414062358,1
112.363571,28.169081,21700.0,5.759536618888317,1
112.116501,28.189428,23600.0,2.1625294499931145,0
111.939751,28.319729,23600.0,3.7627305430369455,0
111.84182,28.378189,23600.0,5.211812292511193,1
111.743019,28.434759,23600.0,5.212472161689899,1
111.651314,28.487,23600.0,4.967975856941075,0
111.542023,28.54921,23600.0,3.727177642635164,0
111.441704,28.606071,23600.0,2.925461294631918,0
111.336189,28.665802,23600.0,3.033989663531086,0
111.232079,28.724489,23600.0,1.8733966702230176,0
111.126228,28.784731,23600.0,2.292285993956236,0
110.915642,28.90457,24950.0,2.4972426758369966,0
110.812141,28.96303,25600.0,4.618262920109873,0
110.704903,29.02364,26100.0,6.57300496950515,1
110.598503,29.08374,27500.0,11.300966695852383,1
110.492043,29.14357,27600.0,5.1245798910040845,1
110.375938,29.18532,27600.0,8.817669969632135,1
110.250969,29.21228,27600.0,7.262557657415658,1
110.128952,29.238581,27600.0,11.157531617411694,1
110.007233,29.264549,27600.0,9.337802081381785,1
109.641968,29.34201,27600.0,9.388141147950707,1
109.517212,29.36841,27600.0,10.130806049358325,1
109.408691,29.42115,27625.0,4.319775894850383,0
109.322639,29.505091,27600.0,7.369354951565548,1
109.236801,29.588381,27575.0,5.885790301748175,1
109.121536,29.62878,27650.0,4.446311220797744,0
108.993477,29.63162,27600.0,2.938571967863104,0
108.867455,29.633944,27600.0,2.9175180824469233,0
108.798149,29.635342,27575.0,4.211612033643817,0
108.729912,29.63669,27575.0,3.3982911330271275,0
108.663925,29.637909,27575.0,2.758721573082725,0
108.597054,29.638916,27600.0,2.2560786189889224,0
108.527756,29.640106,27600.0,3.02826431142871,0
108.460266,29.641113,27600.0,3.825757232797238,0
108.397202,29.641951,27600.0,1.4119824259127707,0
108.326431,29.642975,27575.0,4.730025540179241,0
108.257988,29.644047,27575.0,1.888557274523417,0
108.188889,29.645023,27600.0,2.063487188853433,0
108.118179,29.645908,27625.0,5.163685653783796,1
108.051079,29.646793,27625.0,2.712446201150474,0
107.982033,29.647568,27625.0,2.3450206163629796,0
107.917007,29.6483,27600.0,3.881990709876672,0
107.848877,29.649078,27625.0,5.0648509822301495,0
107.781792,29.649765,27625.0,1.6257676526782607,0
107.714272,29.650377,27625.0,0.42797546436660433,0
107.650383,29.651001,27625.0,0.3031062805231226,0
107.583939,29.652985,27600.0,1.0240935795880461,0
107.51976,29.663086,27600.0,8.014369872127691,1
107.455742,29.679794,27600.0,1.1944865292903537,0
107.393051,29.69632,27575.0,1.148149052873709,0
107.330353,29.709869,27575.0,0.28054584771188923,0
107.264587,29.723185,27600.0,2.407061452399449,0
107.212563,29.737564,27600.0,5.211929449165717,1
107.207657,29.739624,27600.0,10.02975906343944,1
107.201248,29.742598,27600.0,12.305954478645555,1
107.198936,29.743698,27600.0,11.656218448645472,1
107.194977,29.745758,27600.0,10.092074465586697,1
107.190384,29.748276,27600.0,11.435722706217454,1
107.185852,29.750931,27600.0,9.612076924898394,1
107.182297,29.753128,27600.0,8.822586095123231,1
107.179077,29.755234,27600.0,9.32242391947164,1
107.17485,29.758163,27600.0,10.948140504341499,1
107.171738,29.760427,27600.0,10.891466365637251,1
107.168777,29.762709,27625.0,9.225978640814498,1
107.164925,29.765808,27625.0,10.969732071040431,1
107.16188,29.768387,27625.0,11.590311657302895,1
107.158905,29.771072,27625.0,9.689580897986765,1
107.155853,29.77388,27625.0,11.329705010292646,1
107.152245,29.777252,27625.0,11.255593871514137,1
107.149445,29.779953,27625.0,10.833639220365445,1
107.146698,29.782516,27625.0,9.898648978085006,1
107.143623,29.785471,27625.0,12.007483017482283,1
107.140259,29.788742,27625.0,11.729207896300357,1
107.137512,29.791351,27625.0,11.466784289355369,1
107.090416,29.836308,27625.0,2.7887245217540486,0
107.046471,29.878157,27600.0,3.605543564507122,0
107.00145,29.921032,27575.0,2.987638824664713,0
106.955696,29.964699,27575.0,2.799478303145075,0
106.912079,30.006176,27575.0,3.2319332621008305,0
106.869019,30.047104,27575.0,3.941710318089575,0
106.823196,30.090715,27600.0,3.757316230521208,0
106.77774,30.133987,27600.0,5.559926543402503,1
106.731628,30.177628,27600.0,3.2745016504767666,0
106.686188,30.220642,27600.0,5.475402740746849,1
106.641815,30.262587,27600.0,5.769328845006541,1
106.598724,30.303223,27600.0,6.2953681705224165,1
106.554672,30.344788,27600.0,4.2105747907339195,0
106.506691,30.390015,27600.0,5.597545202629499,1
106.47599,30.415283,27625.0,5.228212142904276,1
106.471794,30.417938,27600.0,4.957859443329352,0
106.468132,30.420135,27625.0,4.76081592603759,0
106.464661,30.422073,27600.0,4.650344432199606,0
106.460045,30.424494,27600.0,4.443713447268507,0
106.454391,30.427147,27625.0,3.92662892423194,0
106.448631,30.429565,27625.0,3.3274374371611333,0
106.439423,30.432816,27625.0,2.7626968272068324,0
106.4356,30.434006,27625.0,2.5587090204898577,0
106.430374,30.435379,27625.0,2.1996134908919287,0
106.407867,30.440277,27650.0,1.006846760520733,0
106.399414,30.442062,27650.0,0.7316332332939165,0
106.395317,30.442886,27650.0,0.6314286878177411,0
106.386932,30.444651,27650.0,0.46668657335965913,0
106.325905,30.457174,27650.0,1.0581878883788511,0
106.258286,30.470953,27600.0,2.8624477724311905,0
106.196426,30.483429,27550.0,3.7537081566206023,0
106.13089,30.496674,27500.0,4.996902751381673,0
106.069336,30.509033,26650.0,4.955024615662799,0
106.003685,30.522171,25650.0,3.6874417378499724,0
105.937866,30.535429,24575.0,3.3300723065909463,0
105.874695,30.547905,23575.0,2.7782549168615125,0
105.79911,30.562847,22350.0,3.2067008288985943,0
105.735329,30.575409,21325.0,2.884940383314127,0
105.671455,30.587952,20325.0,3.474277356562621,0
105.610603,30.599854,19750.0,2.8180958811098122,0
105.545761,30.612612,19175.0,2.2587552605170362,0
105.483887,30.62471,18625.0,4.195291581349237,0
105.420334,30.637024,18050.0,7.184904093584574,1
105.358727,30.645676,17700.0,9.297881038750353,1
105.347252,30.645035,17700.0,8.692052149030548,1
105.33741,30.644081,17700.0,7.077794390612831,1
105.32576,30.64287,17700.0,5.203275954860008,1
105.31543,30.641739,17700.0,4.357491603183327,0
105.252037,30.634781,17700.0,6.78129731823467,1
105.189423,30.627789,17450.0,5.52631621923844,1
105.140884,30.620407,17025.0,7.313692293207846,1
105.129845,30.61647,16925.0,7.807832543513728,1
105.120811,30.611959,16825.0,7.820158083415654,1
105.113121,30.606886,16725.0,7.465717969110617,1
105.107079,30.601906,16675.0,6.916847209007992,1
105.099388,30.594923,16600.0,5.927931666925975,1
105.095589,30.591385,16575.0,5.338502603489677,1
105.08757,30.583878,16475.0,3.918432829286481,0
105.048309,30.546982,15975.0,3.4631598952911364,0
105.009369,30.510223,15475.0,3.924803620864911,0
104.972221,30.475004,14925.0,2.9292999822303076,0
104.935913,30.440647,14375.0,6.094414939807091,1
104.917564,30.426125,14100.0,3.3290935095088128,0
104.909164,30.422028,14000.0,2.7615377325830863,0
104.901634,30.419466,13900.0,2.442780375967098,0
104.894012,30.417847,13825.0,2.2072633998638103,0
104.885826,30.416748,13750.0,1.9670436222337058,0
104.87928,30.416021,13700.0,1.8251959604425338,0
104.87075,30.415146,13625.0,1.7222051438590158,0
104.863373,30.414368,13550.0,1.7209529731650897,0
104.81469,30.409195,13050.0,2.9951147720198463,0
104.768097,30.404337,12800.0,6.537804584348871,1
104.719482,30.399216,12800.0,6.318748790789922,1
104.672348,30.394329,12800.0,1.6978837525269594,0
104.624794,30.389328,12800.0,1.1999287319412566,0
104.578369,30.384521,12800.0,1.1006371975829115,0
104.530136,30.377708,12500.0,2.469419278314274,0
104.523224,30.375137,12425.0,3.0061324253454615,0
104.515793,30.371843,12350.0,3.571863343832968,0
104.509872,30.369141,12300.0,3.955504550848778,0
104.502274,30.365662,12225.0,4.350116990282112,0
104.463829,30.347916,11825.0,5.366925321288968,1
104.444275,30.338882,11650.0,5.537930844714801,1
104.425652,30.330227,11450.0,5.433251902592473,1
104.406425,30.321241,11225.0,5.011515717335697,0
104.37561,30.306747,10900.0,2.9591546992632503,0
104.356277,30.297729,10700.0,2.5661555912313085,0
104.337654,30.289028,10475.0,2.984661135322393,0
104.319359,30.280508,10275.0,3.6375621011452033,0
104.301079,30.271912,10050.0,4.229538146717562,0
104.282608,30.263237,9800.0,4.698952141813292,0
104.264046,30.254486,9525.0,4.974050630675777,0
104.244652,30.245501,9250.0,4.969111165963964,0
104.225868,30.236656,8975.0,4.724398414942011,0
104.205482,30.228882,8675.0,4.28073079516869,0
104.197624,30.227921,8575.0,4.051684720979442,0
104.190247,30.228149,8475.0,3.8036206682379996,0
104.18335,30.229477,8400.0,3.5622400630559294,0
104.176041,30.231722,8325.0,3.2960224037228643,0
104.169022,30.234192,8250.0,3.03548960070671,0
104.162422,30.236517,8175.0,2.785522296159517,0
104.15638,30.238705,8100.0,2.5540977871708064,0
104.135887,30.245966,7850.0,1.7700787424631577,0
104.115837,30.252996,7575.0,1.3919671559116171,0
104.096611,30.259747,7325.0,1.5310131501259832,0
104.076401,30.266869,7050.0,1.8826140070929185,0
104.058159,30.273293,6800.0,2.4838931676443825,0
104.039452,30.279831,6600.0,3.066614017412738,0
104.021683,30.285769,6575.0,3.9256777701185808,0
104.015701,30.286932,6575.0,3.9701116344761926,0
104.009659,30.287025,6600.0,3.8036418377907086,0
104.003395,30.285908,6575.0,3.4592926539240425,0
103.997765,30.283859,6600.0,3.147840022329281,0
103.992409,30.28116,6600.0,2.894892625581535,0
103.987,30.278183,6575.0,2.7503248887041294,0
103.981445,30.275024,6575.0,2.715149703699721,0
103.976067,30.271912,6575.0,2.7118611546602724,0
103.960434,30.262819,6575.0,2.9806415411858103,0
103.943588,30.253098,6575.0,4.824570045296233,0
103.92775,30.243917,6575.0,6.305327383040585,1
103.911331,30.234375,6500.0,6.437597105504591,1
103.896362,30.225723,6325.0,6.432312595363631,1
103.882217,30.21743,6200.0,6.552838543299114,1
103.867935,30.20961,6000.0,6.829745789159975,1
103.863075,30.208054,5900.0,6.832280682512893,1
103.85733,30.207329,5800.0,6.702563034670089,1
103.852417,30.207642,5725.0,6.473766938437942,1
103.846893,30.208677,5650.0,6.098281239441574,1
103.841965,30.210342,5550.0,5.6468926934062535,1
103.837547,30.212769,5475.0,5.137464353772338,1
103.833817,30.21594,5400.0,4.605376834100313,0
103.830414,30.220781,5325.0,4.015357145443113,0
103.828545,30.224924,5250.0,3.650849368481438,0
103.827065,30.22986,5175.0,3.3528632743753963,0
103.825974,30.233917,5100.0,3.0479431218278403,0
103.824814,30.238798,5025.0,2.93876572872297,0
103.823601,30.243965,4925.0,2.937030161928411,0
103.822556,30.248295,4850.0,3.188475651559096,0
103.821404,30.253927,4775.0,3.6253831961098753,0
103.821014,30.258453,4700.0,4.007180166782593,0
103.821243,30.262539,4625.0,4.283194389339949,0
103.822174,30.268171,4525.0,4.67626656804527,0
103.823654,30.273331,4450.0,5.94192948060647,1
103.825089,30.277157,4375.0,7.4247590416917975,1
103.827339,30.28265,4300.0,9.154464205570791,1
103.829262,30.287212,4200.0,7.952231076096009,1
103.830925,30.291183,4150.0,6.683740582528373,1
103.834961,30.300476,4000.0,7.08079058927422,1
103.839111,30.309402,3900.0,6.450797551378767,1
103.842827,30.317284,3850.0,5.802475001456939,1
103.846725,30.325758,3825.0,6.74413748903045,1
103.849991,30.332703,3750.0,6.7727033689102685,1
103.854202,30.341818,3650.0,7.10876254078071,1
103.857826,30.349638,3600.0,6.165847994911593,1
103.861298,30.357147,3575.0,6.550657908123803,1
103.865013,30.36525,3575.0,7.651538490952239,1
103.868729,30.373215,3575.0,5.834542157397697,1
103.872437,30.381107,3575.0,7.7166373443047345,1
103.875999,30.388779,3575.0,7.307105362478616,1
103.879768,30.396835,3575.0,8.082024543057859,1
103.883369,30.404709,3600.0,11.432434582908668,1
103.886879,30.412262,3575.0,9.728563736811761,1
103.890396,30.420118,3525.0,9.217386004114244,1
103.893753,30.427147,3400.0,11.272262295590659,1
103.897156,30.434456,3250.0,8.715037914609681,1
103.900291,30.441101,3100.0,10.882156781632267,1
103.903252,30.44763,2925.0,10.288959587636487,1
103.906319,30.454239,2800.0,13.893773900708087,1
103.909294,30.460619,2675.0,9.10280195932984,1
103.912315,30.467089,2550.0,6.106045807489286,1
103.915474,30.473831,2400.0,9.573133594723862,1
103.918411,30.480217,2275.0,11.29101309159868,1
103.921272,30.486408,2125.0,8.262634670983548,1
103.924454,30.493206,1975.0,5.4435198096671265,1
103.926544,30.497768,1900.0,4.303542734590352,0
103.930664,30.506519,1725.0,2.7658759645594175,0
103.861084,30.356735,3575.0,6.5244504019021745,1
103.892914,30.425354,3425.0,12.530730682942963,1
103.915314,30.473557,2400.0,9.404765345389366,1
103.934753,30.515488,1525.0,6.8897018548837625,1
103.945374,30.538267,0.0,0.8128616945314004,0
103.947571,30.5483,0.0,3.7704469244199164,0
103.943199,30.555622,0.0,9.759385301252014,1
103.942139,30.558815,0.0,12.233064704686274,1
113.155891,28.296824,7675.0,3.278849617792984,0
112.89901,28.321545,14200.0,5.397292401650493,1
112.683701,28.33779,19125.0,6.934368769820019,1
112.569099,28.348499,19700.0,5.685832799711848,1
112.404732,28.494249,21700.0,4.156148060463954,0
112.179024,28.574341,23475.0,7.2037596144713785,1
111.943497,28.657009,23600.0,6.615713271828891,1
111.707977,28.73904,23750.0,5.8599287525780674,1
111.473099,28.82021,25625.0,4.579047601355705,0
111.014793,28.97731,27625.0,4.4926709625995125,0
110.899818,29.016199,27650.0,3.6679553887622323,0
110.325706,29.196671,27575.0,9.159874642845244,1
110.204498,29.222839,27625.0,8.987038408451077,1
110.085121,29.2484,27650.0,6.62323049242955,1
109.963432,29.274349,27575.0,9.280820589298333,1
109.846748,29.29912,27550.0,7.119080901755006,1
109.72525,29.324739,27600.0,8.690901960656225,1
109.606743,29.349751,27600.0,7.52876692874908,1
109.492599,29.37414,27600.0,9.674474778744539,1
109.310631,29.517099,27625.0,7.793568549820302,1
109.230972,29.594839,27650.0,5.78257926794283,1
109.14325,29.66675,27575.0,6.212999883631637,1
109.0476,29.733719,27575.0,5.241119441719445,1
109.02066,29.746445,27550.0,3.4801637233719918,0
108.899918,29.750153,27650.0,1.626320059273183,0
108.832947,29.745667,27650.0,2.898766842261112,0
108.768364,29.741293,27600.0,0.3067167009058181,0
108.707237,29.737061,27575.0,1.0700193425741071,0
108.645142,29.732821,27550.0,2.725593010133403,0
108.577934,29.728119,27575.0,1.6422684078758347,0
108.514656,29.72365,27600.0,2.5055965139620597,0
