lon,lat,alt,ZOI_DBSCAN
104.027344,30.107613,8350.0,0
104.02652,30.113804,8225.0,0
104.02449,30.120089,8075.0,0
104.021133,30.126373,7925.0,0
104.016884,30.13179,7800.0,0
104.012131,30.136801,7700.0,0
104.007408,30.141541,7600.0,0
104.002289,30.146667,7450.0,0
103.998398,30.150488,7350.0,0
103.983017,30.165943,6975.0,0
103.968513,30.180328,6575.0,0
103.953842,30.194572,6200.0,0
103.939346,30.208399,5825.0,0
103.924469,30.222473,5375.0,0
103.90966,30.236572,5000.0,0
103.89534,30.250202,4800.0,0
103.885674,30.259466,4725.0,0
103.87738,30.269056,4625.0,0
103.87487,30.273926,4550.0,0
103.873039,30.279602,4525.0,0
103.871529,30.285095,4500.0,0
103.870239,30.290331,4450.0,1
103.868835,30.295898,4375.0,0
103.867493,30.301163,4325.0,1
103.864914,30.311279,4250.0,1
103.862541,30.320618,4150.0,1
103.859901,30.330872,4100.0,1
103.857742,30.340164,3975.0,1
103.857605,30.344284,3925.0,1
103.858376,30.349173,3875.0,1
103.859627,30.353302,3825.0,1
103.861343,30.357645,3775.0,1
103.863152,30.361696,3700.0,1
103.865189,30.366024,3650.0,1
103.866898,30.369736,3625.0,1
103.869087,30.374218,3625.0,1
103.872879,30.38205,3625.0,1
103.876778,30.390371,3625.0,1
103.880623,30.398844,3625.0,1
103.884468,30.407084,3625.0,1
103.888092,30.414997,3625.0,1
103.891769,30.422911,3425.0,1
103.895119,30.430161,3325.0,1
103.898621,30.437622,3175.0,1
103.901855,30.44458,3025.0,1
103.904953,30.451262,2900.0,1
103.908203,30.458267,2750.0,1
103.911545,30.465414,2600.0,1
103.91468,30.47221,2450.0,1
103.917976,30.47938,2300.0,1
103.921135,30.486191,2150.0,1
103.923988,30.492371,2025.0,1
103.927589,30.500095,1875.0,1
113.283852,23.378117,0.0,0
113.29203,23.40893,525.0,0
113.281845,23.578382,6050.0,1
113.272255,23.587368,6400.0,1
113.267159,23.590942,6525.0,1
113.261772,23.594879,6650.0,1
113.258522,23.597376,6675.0,1
113.233337,23.615997,7225.0,1
113.203484,23.630081,8700.0,1
113.18338,23.638994,9475.0,1
113.164063,23.64743,10025.0,1
113.1455,23.655565,10400.0,1
112.912544,23.757843,16025.0,1
112.907509,23.76004,16125.0,1
112.829033,23.794327,17325.0,0
112.745667,23.830673,19400.0,0
112.702728,23.849363,20450.0,0
112.643753,23.874874,21600.0,0
112.549492,23.915747,23550.0,0
112.483315,23.944469,25050.0,0
112.471313,23.949692,25300.0,0
112.375008,23.991394,27050.0,0
112.321365,24.014578,27825.0,0
112.268974,24.037107,28675.0,0
112.2397,24.049818,29250.0,0
112.18557,24.0732,30225.0,0
112.130402,24.096695,30750.0,0
111.979675,24.161453,32100.0,0
111.81015,24.234009,32100.0,0
111.753441,24.25827,32100.0,0
111.700035,24.281021,32100.0,0
111.566162,24.346619,32100.0,0
111.414848,24.517593,32100.0,0
111.328735,24.582413,32100.0,0
111.275841,24.622009,32100.0,0
111.235901,24.651644,32100.0,0
111.145676,24.718819,32100.0,0
111.057381,24.784241,32100.0,0
110.879723,24.915642,32100.0,0
110.700523,25.04776,32100.0,0
110.519661,25.180618,32100.0,0
110.428665,25.247187,32100.0,0
110.247696,25.379301,32100.0,0
109.194565,25.939133,32100.0,0
108.981842,25.994955,32100.0,0
108.768768,26.050489,32100.0,0
108.556015,26.106903,32100.0,0
108.244225,26.218546,32100.0,0
108.0467,26.303787,32100.0,0
107.994232,26.326267,32100.0,0
107.938759,26.350159,32100.0,0
107.883255,26.373917,32100.0,0
107.830086,26.396667,32100.0,0
107.776245,26.419647,32100.0,0
107.721474,26.443068,32100.0,0
107.667412,26.46611,32100.0,0
107.613937,26.488907,32100.0,0
107.560143,26.511887,32100.0,0
107.507721,26.534124,32100.0,0
107.453438,26.557114,32100.0,0
107.400528,26.579498,32100.0,0
107.348152,26.601717,32100.0,0
107.296387,26.623598,32100.0,0
107.242935,26.646149,32100.0,0
107.190697,26.668242,32100.0,0
107.138092,26.690586,32100.0,0
107.099266,26.707438,32100.0,0
107.001808,26.749283,32100.0,0
106.947678,26.773727,32100.0,0
106.895988,26.812775,32100.0,0
106.852509,26.849487,32100.0,0
106.809555,26.886013,32100.0,0
106.755806,26.931793,32100.0,0
106.712433,26.968597,32100.0,0
106.66787,27.006226,32100.0,0
106.622421,27.044708,32100.0,0
106.578476,27.081858,32100.0,0
106.508614,27.140808,32100.0,0
106.46431,27.178162,32100.0,0
106.420074,27.215322,32100.0,0
106.370926,27.256989,32100.0,0
106.326317,27.294136,32100.0,0
106.282776,27.330551,32100.0,0
106.240334,27.366211,32100.0,0
106.199234,27.4006,32100.0,0
106.153999,27.4384,32100.0,0
106.11129,27.474106,32100.0,0
106.08419,27.496765,32100.0,0
105.994354,27.586111,32100.0,0
105.954948,27.627123,32100.0,0
105.916176,27.667391,32100.0,0
105.904366,27.679688,32100.0,0
105.798752,27.74675,32100.0,0
105.727615,27.767014,32100.0,0
105.668579,27.783554,32100.0,0
105.605713,27.801973,32100.0,0
105.525391,27.833084,32100.0,0
105.463676,27.856859,32100.0,0
105.400879,27.881113,32100.0,0
105.348625,27.903809,32100.0,0
105.296982,27.926781,32100.0,0
105.24955,27.947891,32100.0,0
105.192635,27.974171,32100.0,0
105.179443,27.982969,32100.0,0
105.171326,27.989594,32100.0,0
105.165039,27.995407,32100.0,0
105.159302,28.001591,32100.0,0
105.15358,28.008499,32100.0,0
105.146484,28.018536,32100.0,0
105.141747,28.025425,32100.0,0
105.136681,28.032669,32100.0,0
105.098701,28.086502,32100.0,0
105.061462,28.139603,32100.0,0
105.028976,28.186029,32100.0,0
104.997414,28.231092,32075.0,0
104.965858,28.276201,31600.0,0
104.934029,28.321684,31075.0,0
104.897247,28.374147,30525.0,0
104.864235,28.421356,30025.0,0
104.830856,28.469238,29525.0,0
104.798584,28.515289,29050.0,1
104.759705,28.570738,28475.0,1
104.727226,28.616964,27975.0,1
104.694534,28.663559,27450.0,1
104.662048,28.709885,26900.0,1
104.630775,28.754572,25950.0,1
104.593597,28.807434,24725.0,1
104.561035,28.853868,23775.0,1
104.529312,28.898325,22700.0,1
104.496986,28.943069,21575.0,1
104.460213,28.994829,20375.0,0
104.423378,29.046362,19400.0,0
104.386436,29.098127,18675.0,0
104.356544,29.139746,18175.0,0
104.325363,29.183458,17700.0,0
104.294907,29.226013,17225.0,0
104.263527,29.269775,16700.0,1
104.227982,29.314407,16150.0,0
104.188354,29.363522,15525.0,1
104.156097,29.404022,15000.0,1
104.123932,29.444,14500.0,1
104.090073,29.485931,13975.0,1
104.056633,29.527246,13475.0,1
104.018501,29.574417,12875.0,1
103.979469,29.62262,12275.0,1
103.941544,29.66951,11775.0,1
103.924904,29.690086,11800.0,1
103.908958,29.709869,11800.0,0
103.895172,29.732529,11800.0,0
103.892052,29.740595,11800.0,0
103.889679,29.748871,11800.0,0
103.888145,29.756561,11800.0,0
103.887192,29.764664,11800.0,0
103.886932,29.773415,11800.0,0
103.887367,29.780769,11800.0,0
103.888512,29.789154,11800.0,0
103.890701,29.798647,11750.0,0
103.893234,29.806419,11700.0,0
103.895912,29.812958,11650.0,0
103.899925,29.821609,11575.0,0
103.903358,29.829092,11525.0,0
103.906754,29.836773,11475.0,0
103.916664,29.858643,11200.0,0
103.926437,29.879883,10925.0,0
103.93325,29.902313,10650.0,0
103.933678,29.909821,10550.0,0
103.933678,29.91687,10475.0,0
103.933189,29.924803,10400.0,0
103.932121,29.932297,10350.0,0
103.930496,29.939606,10300.0,0
103.928741,29.946217,10225.0,0
103.926491,29.952873,10125.0,0
103.923935,29.9599,10025.0,0
103.921494,29.966421,9950.0,0
103.914345,29.986038,9625.0,0
103.907669,30.004807,9175.0,0
103.901001,30.024239,8750.0,0
103.894043,30.043396,8275.0,0
103.888039,30.060316,7950.0,0
103.881775,30.078611,7750.0,0
103.875359,30.096268,7550.0,0
103.869415,30.112175,7400.0,0
103.863754,30.127119,7225.0,0
103.857849,30.142868,7025.0,0
103.852844,30.156281,6800.0,0
103.848434,30.168922,6625.0,0
103.843636,30.182465,6325.0,0
103.839272,30.194962,6000.0,0
103.834747,30.207916,5750.0,0
103.830276,30.220551,5500.0,0
103.825577,30.233955,5250.0,0
103.821129,30.24699,5000.0,0
103.818703,30.25589,4825.0,1
103.818596,30.26001,4750.0,1
103.81926,30.264494,4675.0,1
103.820747,30.269119,4575.0,1
103.822578,30.273422,4500.0,1
103.824478,30.277668,4400.0,1
103.826241,30.281662,4325.0,1
103.828125,30.285919,4250.0,1
103.830086,30.290237,4175.0,1
103.833984,30.298664,4050.0,1
103.837929,30.307114,3925.0,1
103.841843,30.31547,3800.0,1
103.845627,30.323639,3675.0,1
103.84964,30.332088,3625.0,1
103.853439,30.34021,3625.0,1
103.857315,30.348587,3625.0,1
103.860977,30.356552,3625.0,1
103.865067,30.365433,3625.0,1
103.868866,30.373566,3625.0,1
103.872772,30.381912,3625.0,1
103.876724,30.390419,3625.0,1
103.880295,30.398191,3625.0,1
103.883972,30.406107,3625.0,1
103.887527,30.413773,3625.0,1
103.891167,30.421608,3475.0,1
103.89463,30.42901,3325.0,1
103.897812,30.435946,3200.0,1
103.901169,30.443161,3050.0,1
103.904465,30.450377,2900.0,1
103.907616,30.457077,2750.0,1
103.910835,30.464064,2600.0,1
103.914078,30.470901,2450.0,1
103.917305,30.477814,2300.0,1
103.920395,30.484547,2150.0,1
103.923576,30.49139,2025.0,1
103.92646,30.497589,1900.0,1
113.30426,23.379238,0.0,0
113.303734,23.37616,0.0,0
113.339951,23.49114,3875.0,1
113.350121,23.528013,5000.0,1
113.354744,23.54512,5725.0,1
113.360252,23.565767,6275.0,1
113.36528,23.584806,6500.0,1
113.370354,23.60338,6525.0,1
113.375702,23.623306,6950.0,1
113.38089,23.642944,7450.0,1
113.386574,23.664085,8225.0,1
113.391289,23.687035,8925.0,1
113.387611,23.70533,9425.0,1
113.382568,23.713257,9750.0,1
113.337502,23.737381,10950.0,0
113.316803,23.745209,11225.0,1
113.260132,23.766685,12025.0,0
113.203384,23.788008,13050.0,0
113.146156,23.809387,14500.0,0
113.100876,23.826321,15850.0,0
113.067879,23.838638,16575.0,0
113.056,23.843079,16775.0,0
112.730194,23.964115,19900.0,0
112.655724,23.991673,21000.0,0
112.605095,24.010342,21650.0,0
112.584129,24.01799,21700.0,0
112.374321,24.095261,23600.0,0
112.287292,24.127075,24775.0,0
112.239937,24.144379,25375.0,0
112.107849,24.196564,26625.0,0
112.089256,24.210142,26950.0,0
112.023369,24.317093,27600.0,0
111.567612,24.646057,27600.0,0
111.186508,24.889851,27600.0,0
110.99575,25.011122,27600.0,0
110.714317,25.189224,27600.0,0
110.523445,25.30924,27625.0,0
110.142136,25.548008,27600.0,0
109.859085,25.723974,27575.0,0
109.457253,25.904301,27600.0,0
109.353973,25.931721,27600.0,0
109.246696,25.960051,27600.0,0
109.138748,25.98843,27600.0,0
109.02948,26.017115,27600.0,0
108.811188,26.074173,27600.0,0
108.697899,26.10393,27600.0,0
108.486717,26.159983,27600.0,0
108.469627,26.16449,27600.0,0
108.362663,26.204453,27600.0,0
108.298973,26.231873,27600.0,0
108.233368,26.260254,27600.0,0
108.17807,26.284103,27600.0,0
108.123039,26.307861,27600.0,0
108.068314,26.33139,27575.0,0
108.011772,26.355743,27600.0,0
107.957001,26.379181,27600.0,0
107.902275,26.40266,27600.0,0
107.847702,26.42601,27600.0,0
107.793655,26.449127,27600.0,0
107.738777,26.472565,27575.0,0
107.68322,26.496323,27600.0,0
107.62735,26.520111,27600.0,0
107.574287,26.542694,27625.0,0
107.518478,26.56636,27625.0,0
107.464996,26.589066,27625.0,0
107.408356,26.613007,27625.0,0
107.356377,26.635071,27625.0,0
107.300453,26.658697,27600.0,0
107.246414,26.681534,27575.0,0
107.192673,26.704239,27550.0,0
107.138725,26.72731,27550.0,0
107.086273,26.750032,27550.0,0
107.033142,26.772844,27600.0,0
106.977402,26.796158,27600.0,0
106.911606,26.827589,27600.0,0
106.902931,26.834061,27600.0,0
106.896347,26.8396,27600.0,0
106.87944,26.854311,27600.0,0
106.805283,26.918133,27600.0,0
106.759903,26.957336,27600.0,0
106.716751,26.994572,27600.0,0
106.674606,27.031036,27600.0,0
106.633713,27.066238,27600.0,0
106.589462,27.104279,27600.0,0
106.546997,27.140932,27600.0,0
106.505089,27.176971,27600.0,0
106.465088,27.211304,27600.0,0
106.425247,27.245441,27600.0,0
106.342995,27.315948,27600.0,0
106.318237,27.337151,27600.0,0
106.240326,27.403719,27600.0,0
106.21344,27.42667,27600.0,0
106.161201,27.471222,27600.0,0
106.115387,27.510269,27600.0,0
105.976448,27.62838,27600.0,0
105.926743,27.670511,27600.0,0
105.870064,27.71681,27600.0,0
105.707069,27.772739,27600.0,0
105.674004,27.782003,27600.0,0
105.548141,27.82452,27600.0,0
105.445671,27.864029,27600.0,0
105.395645,27.88344,27600.0,0
105.340027,27.907974,27600.0,0
105.315819,27.918686,27600.0,0
105.156235,28.006432,27600.0,0
105.113525,28.066111,27600.0,0
105.092896,28.095346,27600.0,0
105.038277,28.173157,27600.0,0
104.999352,28.228765,27600.0,0
104.966988,28.275177,27600.0,0
104.936989,28.318007,27600.0,0
104.904221,28.364639,27600.0,0
104.873215,28.408539,27600.0,0
104.843658,28.450912,27600.0,0
104.812317,28.495743,27600.0,1
104.775238,28.548798,27600.0,1
104.744781,28.592291,27600.0,1
104.714287,28.63559,27600.0,1
104.683014,28.680084,27250.0,1
104.653015,28.722794,26225.0,1
104.622696,28.765915,25150.0,1
104.591797,28.809174,24100.0,1
104.559525,28.855637,22975.0,1
104.528366,28.899399,21925.0,1
104.496246,28.944489,20825.0,1
104.467163,28.985472,19775.0,0
104.435242,29.03009,18825.0,0
104.402916,29.075272,18700.0,0
104.372864,29.117401,18700.0,0
104.345238,29.156021,18700.0,0
104.314445,29.199005,18700.0,0
104.284866,29.240299,18700.0,0
104.256454,29.279068,18700.0,0
104.226433,29.316319,18700.0,0
104.195091,29.355562,18425.0,1
104.166328,29.391268,17625.0,1
104.138397,29.426056,16750.0,1
104.111023,29.459978,15900.0,1
104.083572,29.49408,15050.0,1
104.056587,29.527496,14200.0,1
104.029327,29.561184,13350.0,1
104.002342,29.594879,12475.0,1
103.995346,29.607876,12150.0,1
103.993347,29.615231,12025.0,1
103.992165,29.622259,11925.0,1
103.991249,29.62887,11875.0,1
103.990334,29.635574,11850.0,1
103.989258,29.64344,11825.0,1
103.986191,29.664995,11800.0,0
103.983009,29.686827,11800.0,0
103.979836,29.708817,11800.0,0
103.976814,29.729282,11800.0,0
103.97345,29.751617,11800.0,0
103.970245,29.773415,11800.0,0
103.967072,29.794411,11800.0,0
103.96389,29.815567,11775.0,0
103.960663,29.837284,11500.0,0
103.957268,29.859257,11000.0,0
103.954063,29.879883,10525.0,0
103.950699,29.902365,10075.0,0
103.947517,29.923645,9575.0,0
103.944077,29.944519,9275.0,0
103.940033,29.965759,9175.0,0
103.935989,29.985926,9000.0,0
103.931984,30.005198,8825.0,0
103.928024,30.023912,8700.0,0
103.924347,30.041368,8550.0,0
103.920776,30.058222,8375.0,0
103.917427,30.073538,8200.0,0
103.913864,30.089264,7875.0,0
103.909874,30.105515,7550.0,0
103.906113,30.120695,7200.0,0
103.901688,30.135315,6875.0,0
103.898972,30.140154,6750.0,0
103.896057,30.144484,6650.0,0
103.892914,30.148956,6550.0,0
103.890121,30.152769,6450.0,0
103.880508,30.16585,6150.0,0
103.871101,30.178894,5850.0,0
103.862,30.191408,5650.0,0
103.853439,30.203201,5575.0,0
103.846924,30.215652,5575.0,0
103.845573,30.220413,5525.0,0
103.844421,30.225111,5450.0,0
103.843369,30.229889,5375.0,0
103.842331,30.234421,5300.0,0
103.839272,30.248108,5100.0,0
103.835938,30.262527,4875.0,1
103.833656,30.271896,4725.0,1
103.831894,30.281158,4575.0,1
103.831947,30.286011,4500.0,1
103.832718,30.290796,4450.0,1
103.834045,30.295624,4375.0,1
103.835716,30.300201,4300.0,1
103.83728,30.30411,4250.0,1
103.839325,30.309036,4175.0,1
103.841209,30.313522,4100.0,1
103.843323,30.318308,4025.0,1
103.847298,30.326935,3900.0,1
103.851555,30.336136,3750.0,1
103.855576,30.344749,3625.0,1
103.859695,30.353642,3575.0,1
103.863815,30.362579,3575.0,1
103.86776,30.371109,3550.0,1
103.871964,30.380127,3550.0,1
103.875893,30.38855,3550.0,1
103.879799,30.396843,3575.0,1
103.883423,30.404757,3550.0,1
103.886986,30.412537,3550.0,1
103.890732,30.420677,3500.0,1
103.894363,30.428513,3325.0,1
103.897652,30.435574,3175.0,1
103.900993,30.442657,3025.0,1
103.904434,30.450073,2875.0,1
103.907539,30.456848,2725.0,1
103.910835,30.463877,2575.0,1
103.913757,30.470169,2450.0,1
103.916771,30.476578,2300.0,1
103.920166,30.484039,2150.0,1
103.923027,30.490179,2025.0,1
103.926514,30.497543,1850.0,1
103.93116,30.507637,1650.0,1
103.932312,30.510241,1625.0,1
103.84864,30.329819,3850.0,1
103.867989,30.371611,3550.0,1
103.944427,30.563871,0.0,1
103.9478,30.571804,0.0,1
113.29097,23.470779,3400.0,1
113.290199,23.532021,4525.0,1
113.282257,23.578056,4900.0,1
113.273705,23.586761,5200.0,1
113.269714,23.589882,5300.0,1
113.264107,23.594238,5475.0,1
113.227531,23.622654,6425.0,1
113.204315,23.64039,7300.0,1
113.189079,23.65147,7900.0,1
113.177574,23.657988,8400.0,1
113.168198,23.662502,8800.0,1
113.161217,23.665924,9125.0,1
113.147469,23.672512,9775.0,1
113.13726,23.67737,10225.0,1
113.054451,23.716049,11550.0,1
112.937843,23.771248,14500.0,0
112.886177,23.795408,14950.0,0
112.861099,23.80714,15200.0,0
112.768349,23.85091,15700.0,0
112.671837,23.896469,15700.0,0
112.571983,23.940792,15900.0,0
112.502335,23.969608,17725.0,0
112.374733,24.02206,21025.0,0
112.28421,24.059174,22700.0,0
112.178024,24.102654,23600.0,0
112.07296,24.145477,23600.0,0
111.868896,24.228745,23600.0,0
111.668564,24.309998,23600.0,0
111.378151,24.469254,23600.0,0
111.29052,24.535078,23600.0,0
111.113281,24.668106,23600.0,0
111.025757,24.733763,23600.0,0
110.939888,24.797928,23600.0,0
110.594124,25.055054,23600.0,0
110.342224,25.241182,23600.0,0
110.258484,25.302795,23600.0,0
110.175041,25.364033,23600.0,0
110.090836,25.425856,23600.0,0
110.006935,25.487444,24125.0,0
109.83374,25.613972,25600.0,0
109.659782,25.74041,27625.0,0
109.049187,25.977451,27600.0,0
108.833099,26.033779,27600.0,0
108.724426,26.06209,27600.0,0
108.202271,26.236633,27600.0,0
108.126968,26.269241,27600.0,0
108.101563,26.280182,27600.0,0
108.011772,26.318665,27600.0,0
107.95546,26.34284,27600.0,0
107.903809,26.365093,27600.0,0
107.851746,26.387375,27600.0,0
107.800438,26.409317,27600.0,0
107.7463,26.432407,27600.0,0
107.696075,26.453888,27600.0,0
107.639977,26.477888,27600.0,0
107.586571,26.500626,27600.0,0
107.534866,26.522579,27600.0,0
107.480942,26.545483,27600.0,0
107.426483,26.568573,27600.0,0
107.386185,26.585611,27600.0,0
107.284554,26.628616,27600.0,0
107.230949,26.651249,27600.0,0
107.178055,26.673523,27600.0,0
107.123901,26.69664,27600.0,0
107.074203,26.718292,27600.0,0
107.016006,26.744568,27600.0,0
106.991783,26.759577,27600.0,0
106.985794,26.763931,27600.0,0
106.940445,26.800776,27600.0,0
106.890602,26.841568,27600.0,0
106.8479,26.876587,27600.0,0
106.801674,26.914444,27600.0,0
106.754623,26.953047,27600.0,0
106.706451,26.992523,27600.0,0
106.659416,27.030899,27600.0,0
106.582329,27.093775,27600.0,0
106.53717,27.1306,27600.0,0
106.492813,27.166718,27600.0,0
106.446793,27.204025,27600.0,0
106.381027,27.257309,27600.0,0
106.336403,27.293577,27600.0,0
106.277832,27.341106,27600.0,0
106.233391,27.377106,27600.0,0
106.188042,27.413727,27600.0,0
106.144936,27.448549,27600.0,0
105.995781,27.584427,27600.0,0
105.947227,27.63501,27600.0,0
105.916809,27.666647,27600.0,0
105.733719,27.765335,27600.0,0
105.661011,27.78566,27600.0,0
105.600693,27.803921,27600.0,0
105.425491,27.871569,27600.0,0
105.398872,27.881905,27600.0,0
105.284409,27.932369,27600.0,0
105.180519,27.981949,27600.0,0
105.17083,27.989813,27600.0,0
105.147995,28.016394,27600.0,0
105.14048,28.027222,27600.0,0
105.110725,28.06937,27600.0,0
105.076096,28.118637,27600.0,0
105.043503,28.165192,27600.0,0
105.010612,28.212379,27600.0,0
104.973663,28.265121,27600.0,0
104.941246,28.311441,27600.0,0
104.903442,28.365303,27600.0,0
104.872162,28.409775,27600.0,0
104.839355,28.456732,27600.0,0
104.81015,28.498718,27600.0,1
104.774872,28.549072,27600.0,1
104.743599,28.593704,26850.0,1
104.711555,28.639309,26025.0,1
104.680267,28.683813,25225.0,1
104.651009,28.725586,24450.0,1
104.617737,28.772541,23575.0,1
104.589424,28.812286,22825.0,1
104.558823,28.85601,21975.0,1
104.527939,28.900131,21175.0,1
104.496986,28.943619,20350.0,1
104.465927,28.986729,19600.0,0
104.435081,29.029953,19075.0,0
104.404922,29.072388,18700.0,0
104.375237,29.113956,18700.0,0
104.345612,29.15538,18275.0,0
104.313248,29.200497,17750.0,0
104.282654,29.243092,17225.0,1
104.251961,29.284477,16700.0,1
104.218842,29.325535,16150.0,0
104.18779,29.364075,15600.0,1
104.157784,29.401382,15100.0,1
104.130089,29.435678,14475.0,1
104.102112,29.470551,13925.0,1
104.076607,29.502388,13450.0,1
104.04718,29.538986,12900.0,1
104.018448,29.5746,12350.0,1
103.99028,29.609365,11825.0,1
103.976814,29.625984,11600.0,1
103.964218,29.641485,11350.0,1
103.94873,29.660614,11050.0,1
103.935104,29.677414,10850.0,1
103.921402,29.694277,10725.0,0
103.908745,29.709915,10625.0,0
103.895607,29.726164,10500.0,0
103.883652,29.740952,10400.0,0
103.877686,29.750748,10250.0,0
103.875999,29.756516,10200.0,0
103.875519,29.762102,10150.0,0
103.87616,29.768526,10050.0,0
103.877617,29.773741,9975.0,0
103.880272,29.77977,9900.0,0
103.883324,29.785797,9775.0,0
103.885506,29.790436,9650.0,0
103.88855,29.797157,9450.0,0
103.896439,29.814377,9050.0,0
103.903954,29.831326,8925.0,0
103.911758,29.848389,8650.0,0
103.919945,29.865646,8625.0,0
103.928185,29.883045,8625.0,0
103.936104,29.900038,8650.0,0
103.94413,29.917419,8625.0,0
103.951721,29.934128,8650.0,0
103.959724,29.951571,8650.0,0
103.96788,29.969009,8625.0,0
103.975311,29.98494,8625.0,0
103.983841,30.003384,8650.0,0
103.991585,30.020329,8450.0,0
103.999649,30.037674,8200.0,0
104.007347,30.054218,8000.0,0
104.015312,30.071396,7850.0,0
104.022842,30.087782,7675.0,0
104.030243,30.103546,7625.0,0
104.038048,30.1203,7625.0,0
104.045914,30.137054,7625.0,0
104.052994,30.152397,7625.0,0
104.059921,30.16762,7625.0,0
104.06118,30.172739,7650.0,0
104.061348,30.177721,7650.0,0
104.060349,30.183014,7650.0,0
104.058411,30.187546,7625.0,0
104.055443,30.191666,7625.0,0
104.051086,30.195602,7625.0,0
104.046295,30.198391,7625.0,0
104.041443,30.200226,7625.0,0
104.035858,30.201881,7625.0,0
104.030746,30.203278,7625.0,0
104.024979,30.204861,7625.0,0
104.020439,30.206131,7625.0,0
104.003891,30.210773,7450.0,0
103.987801,30.21524,7175.0,0
103.971489,30.219589,6900.0,0
103.955765,30.223343,6675.0,0
103.94912,30.223621,6625.0,0
103.943695,30.223343,6625.0,0
103.938736,30.223063,6625.0,0
103.932655,30.222748,6600.0,0
103.915962,30.221832,6300.0,0
103.899162,30.221008,6075.0,0
103.883095,30.22027,5800.0,0
103.86647,30.219727,5500.0,0
103.861458,30.220093,5400.0,0
103.855804,30.221695,5300.0,0
103.851387,30.22403,5200.0,0
103.848213,30.226639,5125.0,0
103.844925,30.230896,5000.0,0
103.843048,30.234886,4925.0,0
103.841698,30.239868,4800.0,0
103.840401,30.245132,4675.0,0
103.839378,30.249619,4575.0,0
103.838326,30.254206,4500.0,0
103.837227,30.258728,4425.0,0
103.835022,30.268066,4200.0,1
103.832611,30.277901,4000.0,1
103.831345,30.287258,3800.0,1
103.83239,30.292053,3725.0,1
103.833565,30.295486,3675.0,1
103.835556,30.300293,3625.0,1
103.837723,30.305227,3625.0,1
103.839653,30.309769,3625.0,1
103.841209,30.31366,3625.0,1
103.845192,30.322777,3625.0,1
103.849075,30.331375,3625.0,1
103.852898,30.339249,3625.0,1
103.857162,30.348335,3625.0,1
103.861343,30.357412,3650.0,1
103.864799,30.364815,3625.0,1
103.868408,30.372528,3625.0,1
103.872543,30.381433,3625.0,1
103.8759,30.388695,3625.0,1
103.879578,30.396563,3625.0,1
103.883057,30.404205,3625.0,1
103.886559,30.411667,3625.0,1
103.889961,30.419094,3525.0,1
103.893364,30.426216,3400.0,1
103.896736,30.433685,3275.0,1
103.900177,30.441067,3100.0,1
103.903252,30.447584,2975.0,1
103.906265,30.454285,2850.0,1
103.909286,30.460922,2700.0,1
103.912354,30.467377,2575.0,1
103.915367,30.473648,2450.0,1
103.918388,30.480103,2300.0,1
103.921432,30.486734,2150.0,1
103.924095,30.492462,2025.0,1
103.926895,30.498505,1900.0,1
113.766991,22.674431,1725.0,1
113.763275,22.677887,1950.0,1
113.758141,22.682858,2325.0,1
113.753639,22.687088,2600.0,0
113.748878,22.691376,2875.0,0
113.743996,22.695799,3100.0,0
113.738197,22.701105,3350.0,0
113.733414,22.705627,3550.0,0
113.727318,22.711487,3775.0,0
113.721077,22.717621,4000.0,0
113.714806,22.723963,4375.0,1
113.707939,22.7309,4800.0,1
113.698807,22.740234,5425.0,1
113.688721,22.75058,5900.0,1
113.676552,22.762974,6500.0,1
113.665199,22.775528,7075.0,1
113.662262,22.780291,7225.0,1
113.660606,22.783768,7300.0,1
113.659615,22.786575,7375.0,1
113.658905,22.788986,7400.0,1
113.658356,22.791367,7450.0,1
113.65799,22.79393,7475.0,1
113.657761,22.796997,7525.0,1
113.657784,22.799797,7550.0,1
113.658043,22.802402,7550.0,1
113.658653,22.805475,7575.0,1
113.659309,22.808037,7575.0,1
113.660408,22.81105,7600.0,1
113.661201,22.812836,7600.0,1
113.662926,22.81609,7600.0,1
113.664452,22.818558,7625.0,1
113.666077,22.820885,7625.0,1
113.667755,22.823212,7625.0,1
113.668999,22.824875,7625.0,1
113.672485,22.829451,7625.0,1
113.673889,22.831284,7625.0,1
113.675842,22.833826,7625.0,1
113.677834,22.836365,7625.0,1
113.67981,22.8389,7625.0,1
113.681526,22.841125,7625.0,1
113.683571,22.843742,7600.0,1
113.684944,22.84565,7600.0,1
113.687897,22.849468,7600.0,1
113.698273,22.863434,7800.0,1
113.709465,22.880657,8475.0,1
113.710594,22.883331,8575.0,1
113.711693,22.886398,8700.0,1
113.712738,22.890244,8825.0,1
113.713341,22.892899,8925.0,1
113.713684,22.896206,9025.0,1
113.713783,22.898394,9125.0,1
113.713783,22.901373,9225.0,1
113.713539,22.904297,9325.0,1
113.713074,22.907331,9425.0,1
113.712395,22.910065,9525.0,1
113.7117,22.91222,9625.0,1
113.710594,22.915237,9775.0,1
113.709412,22.917992,9900.0,1
113.708244,22.920639,10050.0,1
113.707199,22.923019,10150.0,1
113.706451,22.924805,10250.0,1
113.705086,22.927908,10375.0,1
113.703804,22.930939,10450.0,1
113.70295,22.932999,10525.0,1
113.701805,22.935745,10575.0,1
113.700806,22.938309,10625.0,1
113.699554,22.941467,10675.0,1
113.698509,22.944168,10725.0,1
113.691612,22.96245,11000.0,1
113.684181,22.982048,11250.0,1
113.675591,23.004227,11525.0,1
