lon,lat,alt,KDE,ZOI
104.054474,29.744226,9400.0,0.0,0
104.042732,29.763592,8925.0,0.0,0
104.031158,29.782679,8750.0,0.0,0
104.019684,29.801346,8725.0,0.0,0
104.008522,29.819641,8725.0,1.051670639341286e-45,0
103.997108,29.838593,8725.0,6.287935807943758e-38,0
103.985863,29.857178,8725.0,2.397855973233941e-36,0
103.974876,29.875259,8725.0,4.2168950570148485e-20,0
103.963623,29.893845,8725.0,1.9336386804864577e-07,0
103.955658,29.912931,8725.0,0.04744673429182561,0
103.954338,29.920195,8725.0,0.19656006599452328,0
103.954063,29.927317,8725.0,0.061237083808786404,0
103.954681,29.934357,8725.0,0.31254959657104314,0
103.955811,29.939896,8725.0,0.6383515496903104,1
103.958885,29.948822,8725.0,0.24591398383098992,0
103.96109,29.953903,8725.0,0.4944460340852269,1
103.964485,29.961227,8725.0,0.15410109176031428,0
103.967552,29.967865,8725.0,0.0037916157829893625,0
103.970543,29.974335,8725.0,9.03191487599592e-06,0
103.979675,29.994186,8725.0,0.05356128723379487,0
103.988617,30.013718,8725.0,0.392018078576869,1
103.997604,30.033325,8700.0,0.6452396240540361,1
104.006851,30.053333,8725.0,0.0723198108110111,0
104.015533,30.072094,8725.0,0.20258621474941232,0
104.02475,30.092102,8725.0,0.00035474572794824986,0
104.033577,30.111191,8700.0,5.545404405165112e-05,0
104.042725,30.130796,8725.0,0.07848120674119838,0
104.051025,30.148636,8575.0,0.000133596399760349,0
104.058929,30.165665,8425.0,9.394247939696569e-11,0
104.066483,30.181915,8300.0,1.649144383132033e-11,0
104.074142,30.19825,8100.0,0.0032552853621625757,0
104.080185,30.213381,7950.0,0.13171276470580984,0
104.080704,30.218994,7875.0,0.01390331104712268,0
104.07991,30.224319,7800.0,0.0004922285871778341,0
104.077957,30.229065,7775.0,0.009973535770772748,0
104.075371,30.233002,7750.0,0.11279506079037709,0
104.071121,30.237076,7725.0,0.5117012311119162,1
104.066345,30.240055,7725.0,0.4755769015879827,1
104.061729,30.241777,7700.0,0.15173697656770382,0
104.05555,30.24321,7675.0,0.061170447473873985,0
104.049866,30.244059,7625.0,0.12579803999198688,0
104.044479,30.244709,7550.0,0.0885962773184199,0
104.039185,30.24527,7475.0,0.02238486928932178,0
104.033768,30.245827,7375.0,0.020064681163245408,0
104.017128,30.24741,7075.0,0.01668429758967454,0
104.000648,30.249039,6800.0,0.04517356948089082,0
103.984253,30.250717,6525.0,0.15948268421568718,0
103.96785,30.252298,6175.0,0.0001736120039473946,0
103.951431,30.253973,5950.0,0.02411003937621575,0
103.934975,30.255936,5725.0,0.21995034227800397,0
103.918167,30.257996,5450.0,0.06292818937755737,0
103.901497,30.260305,5200.0,0.06372226028905906,0
103.896416,30.261841,5100.0,0.09247238129117187,0
103.891403,30.264542,5025.0,0.04345889263932397,0
103.887375,30.267893,4925.0,0.02092173438517792,0
103.8843,30.271803,4850.0,0.02855729708777437,0
103.882103,30.276178,4750.0,0.03825295620967868,0
103.880676,30.280369,4700.0,0.13823425034387904,0
103.879181,30.285324,4600.0,0.6210536575042636,1
103.87793,30.289865,4500.0,0.8251687534090666,1
103.876862,30.293884,4425.0,0.48335953898021816,1
103.875839,30.297913,4350.0,0.4220204715639145,1
103.873413,30.30748,4300.0,1.4348050909359353,1
103.871315,30.315674,4225.0,2.117170819384103,1
103.869034,30.324266,4050.0,3.2937212626487202,1
103.866791,30.333115,3850.0,2.661324394244505,1
103.864693,30.341125,3750.0,7.540889779706665,1
103.862717,30.348986,3725.0,20.701742579593937,1
103.862495,30.352898,3725.0,26.071101878978755,1
103.862968,30.357147,3725.0,33.03008414592594,1
103.863922,30.360718,3725.0,38.096885492414366,1
103.865242,30.364489,3725.0,39.9723611277284,1
103.866837,30.368492,3725.0,37.70751724827567,1
103.868423,30.372124,3725.0,34.687726167099676,1
103.870026,30.375824,3725.0,33.63512893302384,1
103.871643,30.379395,3725.0,34.92591330783824,1
103.873154,30.38269,3725.0,36.812018722722186,1
103.876808,30.39061,3700.0,33.495490851140694,1
103.880363,30.398392,3725.0,25.67357877091741,1
103.883865,30.405991,3725.0,25.160511301487603,1
103.887367,30.413544,3725.0,19.40048197275226,1
103.890869,30.421143,3575.0,19.990910190593393,1
103.894257,30.428329,3425.0,21.47519396831924,1
103.897652,30.435667,3250.0,17.05795588926267,1
103.9011,30.443024,3125.0,17.408099504335716,1
103.90435,30.450052,2975.0,19.695247249743197,1
103.907097,30.456102,2850.0,17.69771935353671,1
103.910286,30.462852,2725.0,8.538302210857125,1
103.913086,30.468904,2575.0,5.262279305825923,1
103.916122,30.475342,2450.0,8.529686217044347,1
103.919136,30.481888,2325.0,8.811637631281501,1
103.921509,30.487061,2225.0,5.764662080221153,1
103.925011,30.494476,2050.0,4.530778725764141,1
103.927315,30.499491,1950.0,3.6513388362312336,1
113.904709,30.730709,15650.0,2.454837910484466,1
113.712753,30.605301,17675.0,1.7307435841808243,1
113.510246,30.45652,20925.0,1.096335965030336,1
113.416008,30.387079,22375.0,0.6818839150063867,1
113.319641,30.315701,23625.0,0.057932688029113444,0
112.844452,30.22398,27600.0,0.6239589608669429,1
112.719406,30.221237,27600.0,0.23078744244297875,0
112.594261,30.218361,27600.0,1.0980316574706039e-08,0
112.469566,30.21538,27575.0,3.93673567712403e-10,0
112.34581,30.212263,27600.0,7.083744519074752e-18,0
112.222374,30.209051,27575.0,0.0,0
111.702469,30.194412,27575.0,0.0,0
111.439171,30.18622,27575.0,9.9467897465605e-15,0
111.309975,30.181915,27575.0,2.8134310924285796e-20,0
110.785362,30.163429,29950.0,4.64269230180999e-05,0
110.533447,30.153851,30100.0,1.1213206405652253e-05,0
110.408531,30.14909,30100.0,1.0338204103101636e-13,0
110.280983,30.14378,30100.0,3.7462976808485247e-19,0
110.155853,30.138519,30100.0,0.0,0
110.029831,30.133221,30125.0,5.674385918639303e-22,0
109.904922,30.127769,30100.0,3.7742315881894296e-30,0
109.780937,30.12228,30100.0,3.855214044610873e-24,0
109.564178,30.112455,30100.0,5.934846655390329e-12,0
109.532181,30.11096,30100.0,0.0006887840237057206,0
109.409927,30.105101,30100.0,0.1892766737621558,0
109.293716,30.099518,30100.0,3.334902824850695e-05,0
109.228653,30.094254,30100.0,0.0009487263143913748,0
109.164383,30.08215,30100.0,1.434465378886213,1
109.095474,30.063721,30100.0,6.332576906036995e-08,0
109.031837,30.04649,30125.0,0.6621836926131774,1
108.968002,30.029343,30125.0,1.7365953718450205e-10,0
108.904831,30.01268,30125.0,1.0968243714830022e-07,0
108.838753,29.995377,30125.0,0.29050126805264154,0
108.775742,29.97876,30100.0,0.030964543800727128,0
108.710869,29.961672,30100.0,1.2152435669504045,1
108.647095,29.94482,30100.0,0.057030435628895905,0
108.584831,29.928268,30100.0,0.311108360799975,0
108.522728,29.911814,30100.0,0.333754553223541,0
108.458672,29.89476,30075.0,0.009750681602387037,0
108.397202,29.878344,30075.0,0.7640146118692264,1
108.335968,29.861984,30075.0,0.04047097672487204,0
108.27317,29.845184,30100.0,1.4848358835792068,1
108.209625,29.828159,30100.0,1.2398700881869331,1
108.146881,29.811264,30125.0,0.6862794515574674,1
108.084869,29.79451,30125.0,0.7468354074949515,1
108.022598,29.777664,30125.0,0.44874191902279603,1
107.95974,29.760681,30125.0,0.34579108000521996,1
107.897049,29.743744,30100.0,0.22381840072164483,0
107.836304,29.727095,30100.0,2.682694216788609e-06,0
107.771393,29.709366,30100.0,0.14146155698693239,0
107.709801,29.692507,30100.0,5.085833664064944e-19,0
107.647896,29.675583,30100.0,2.6422633985974383e-11,0
107.594498,29.666019,30075.0,0.6713806433368622,1
107.588898,29.665512,30075.0,1.195476433651657,1
107.58416,29.665134,30075.0,2.273744833038496,1
107.580383,29.664902,30075.0,2.693806146792917,1
107.576294,29.664669,30075.0,2.811984394220481,1
107.571472,29.664505,30075.0,3.890161136789634,1
107.56665,29.664343,30075.0,5.763728709862178,1
107.561859,29.664322,30075.0,5.67997230316094,1
107.557121,29.664297,30075.0,3.638798832120791,1
107.553566,29.664389,30100.0,2.307229514036381,1
107.548439,29.664505,30100.0,2.081947712668113,1
107.542366,29.66478,30100.0,3.7104873741920095,1
107.538383,29.664995,30075.0,4.225249918883459,1
107.534447,29.665274,30100.0,3.9676265788665814,1
107.530327,29.665604,30100.0,3.7451440419513693,1
107.52758,29.665833,30100.0,3.591874946245034,1
107.52272,29.666336,30100.0,2.965134010593659,1
107.518074,29.666857,30100.0,2.5836465218346127,1
107.513336,29.667461,30100.0,2.616469742014715,1
107.509727,29.667938,30100.0,2.9042121049061973,1
107.505798,29.668533,30100.0,3.3360228181989533,1
107.502174,29.669128,30100.0,3.476207507922124,1
107.498314,29.66979,30100.0,3.563906048431117,1
107.493507,29.670685,30100.0,3.910984561235559,1
107.490776,29.671232,30100.0,3.881929080075432,1
107.486328,29.67215,30100.0,3.2757651940741317,1
107.481506,29.673235,30100.0,2.5981652438060823,1
107.477242,29.674255,30100.0,2.078220519169886,1
107.473488,29.675171,30100.0,1.706748503511544,1
107.469719,29.676167,30100.0,1.70033427123419,1
107.412468,29.691298,30125.0,1.1093479638379432e-06,0
107.355179,29.704834,30125.0,2.0827023839675357e-05,0
107.294327,29.717194,30125.0,6.847132441700396e-16,0
107.240135,29.730652,30125.0,1.1950539012338623,1
107.227356,29.735275,30125.0,6.712161175076963,1
107.22403,29.736603,30100.0,7.030503551757434,1
107.220207,29.738174,30100.0,6.7903550569474564,1
107.214821,29.740501,30100.0,6.065817224750792,1
107.21109,29.742142,30100.0,5.326860368134577,1
107.207603,29.74379,30100.0,4.984903632427357,1
107.204323,29.74539,30100.0,5.537040438768697,1
107.20079,29.747131,30100.0,6.829879931181827,1
107.196823,29.749191,30100.0,7.729569421171047,1
107.193764,29.750839,30100.0,7.569839209471332,1
107.190224,29.752808,30100.0,6.856743383662569,1
107.187263,29.754501,30100.0,6.416094735830868,1
107.183907,29.756424,30100.0,6.451004700639002,1
107.180504,29.758484,30100.0,6.909988146041655,1
107.176804,29.760864,30100.0,8.252024043457352,1
107.173637,29.762924,30100.0,9.694500358096978,1
107.170731,29.764847,30100.0,10.06779538241676,1
107.167297,29.767181,30100.0,9.42008334270886,1
107.164444,29.769241,30100.0,9.213979463069006,1
107.160912,29.771805,30100.0,9.726923904009642,1
107.155205,29.776154,30100.0,9.131022165821259,1
107.151863,29.778862,30100.0,8.338038276149687,1
107.149117,29.781096,30100.0,8.348834759049277,1
107.146011,29.783752,30100.0,9.96568437681542,1
107.142441,29.786961,30100.0,13.15444559248994,1
107.139587,29.789522,30100.0,15.048424804115033,1
107.136719,29.792221,30100.0,15.53267084396952,1
107.133987,29.794828,30100.0,13.966928112334756,1
107.131889,29.796831,30100.0,12.050920001151635,1
107.128639,29.799957,30100.0,10.484604091647327,1
107.088425,29.838263,30100.0,0.9713575368832441,1
107.049355,29.875443,30100.0,2.005382164457268,1
107.007767,29.915119,30100.0,6.891369478213552,1
106.963699,29.957153,30100.0,7.19411100931626,1
106.923172,29.995749,30075.0,4.96589919848501,1
106.880493,30.036392,30050.0,5.346592305758648,1
106.840996,30.07391,30075.0,8.815585375018754,1
106.801613,30.111431,30100.0,9.67474636084882,1
106.762016,30.149048,30125.0,6.713080890665273,1
106.718712,30.190063,30125.0,6.6703388093408424,1
106.678726,30.227812,30125.0,2.3324523646906066,1
106.63797,30.266356,30125.0,1.7496330612113733,1
106.596306,30.305695,30100.0,6.4497140030447175,1
106.556671,30.343121,30075.0,4.278890623479202,1
106.514069,30.383102,30075.0,7.15702261575246,1
106.493332,30.398565,30075.0,6.4372530183293755,1
106.489349,30.400955,30075.0,5.340934194545331,1
106.485954,30.402878,30075.0,3.55254707176496,1
106.483284,30.404291,30075.0,2.4493229230948823,1
106.477287,30.407135,30075.0,1.1730345624956524,1
106.473557,30.408712,30075.0,0.6691475771929198,1
106.47023,30.410065,30075.0,0.3689057646570559,1
106.463982,30.412308,30075.0,0.10333867427675658,0
106.458672,30.413973,30075.0,0.0339221120018732,0
106.454559,30.4151,30100.0,0.013120099441889554,0
106.450089,30.416153,30100.0,0.011102502214117812,0
106.446976,30.416861,30100.0,0.0139951387182878,0
106.442245,30.417931,30100.0,0.011376101252528947,0
106.436951,30.419083,30100.0,0.003134661830462023,0
106.433014,30.419952,30100.0,0.0005898958319388433,0
106.429298,30.420776,30100.0,6.948396159911389e-05,0
106.423378,30.422058,30100.0,7.399582945468813e-07,0
106.415276,30.423889,30100.0,3.4056591158187896e-09,0
106.356598,30.43689,30100.0,2.420679594968865e-11,0
106.297119,30.44982,30100.0,3.6735055700258817e-11,0
106.235489,30.463179,30100.0,3.6095462825845164e-10,0
106.175377,30.476074,30100.0,6.26917178046313e-09,0
106.115601,30.488983,29575.0,0.02196503254138672,0
106.055061,30.501892,28550.0,0.10165241923675966,0
105.991356,30.515625,27475.0,0.2009417642637073,0
105.930229,30.528725,26425.0,0.3722204147591169,1
105.863708,30.542971,25300.0,0.05032565704508745,0
105.799545,30.556517,24275.0,0.011983220789388006,0
105.73571,30.570053,23175.0,0.495066860200742,1
105.675011,30.58287,22100.0,0.7377555269181133,1
105.604599,30.597576,20900.0,1.1107048624906475,1
105.545212,30.610098,19850.0,0.8737998166852082,1
105.486549,30.622389,19075.0,1.076752520742448,1
105.41452,30.637436,18400.0,2.4339840863013693,1
105.364433,30.645264,17950.0,1.6311626936503172,1
105.354492,30.645292,17875.0,1.8796128869435593,1
105.342514,30.644531,17775.0,0.5143428147778167,1
105.332825,30.643524,17700.0,0.06449634011510358,0
105.322586,30.642426,17625.0,0.046490604674620614,0
105.3134,30.641428,17550.0,0.28866100752731316,0
105.250206,30.634323,17000.0,0.1353608403992445,0
105.188927,30.627415,16500.0,0.04579221996967943,0
105.140038,30.618059,16050.0,0.2081317853004072,0
105.131248,30.614567,15950.0,0.41816485249264207,1
105.120705,30.609306,15850.0,0.4281287615304483,1
105.112244,30.604139,15750.0,0.043203800262014085,0
105.104385,30.59832,15675.0,0.00412408894302799,0
105.09726,30.592072,15600.0,0.061775176220497906,0
105.089775,30.585052,15525.0,0.509131623369994,1
105.083801,30.579437,15500.0,0.10036099750572242,0
105.075768,30.571878,15425.0,0.00013005815003853263,0
105.069527,30.565979,15350.0,0.00036740431322555963,0
105.028748,30.5277,14825.0,8.857195104986962,1
104.990578,30.491638,14375.0,8.292518568070918,1
104.946091,30.44957,13825.0,2.710892626398648,1
104.919487,30.428741,13400.0,0.6581922122101015,1
104.910866,30.424355,13300.0,0.4707493399076851,1
104.902733,30.421097,13200.0,0.6451188932893238,1
104.894661,30.418629,13125.0,0.13852753132968137,0
104.8862,30.416767,13025.0,0.00206776590570712,0
104.877243,30.415462,12950.0,1.320095362653905e-06,0
104.868217,30.414459,12875.0,7.758940676346712e-08,0
104.859665,30.413555,12825.0,0.0002453638263069781,0
104.850769,30.412628,12750.0,0.05729413979964904,0
104.798531,30.407177,12200.0,0.003127642466377029,0
104.738815,30.400986,11800.0,0.0824864262278705,0
104.712784,30.398285,11800.0,0.052170142093055254,0
104.68647,30.395538,11800.0,0.29024103324964917,0
104.66066,30.392853,11800.0,0.11472558188102944,0
104.634758,30.390152,11800.0,0.00019946072092114832,0
104.609177,30.387451,11650.0,0.1753596843799978,0
104.583649,30.384842,11425.0,0.28064740924110937,0
104.559471,30.38237,11225.0,0.005420029994057446,0
104.534805,30.380222,11000.0,9.026970333411102e-08,0
104.513046,30.380735,10775.0,0.006433521010516824,0
104.50322,30.381573,10675.0,0.19824248365150685,0
104.479431,30.383621,10400.0,0.0026868473224510615,0
104.455978,30.385483,10150.0,4.04648951437942e-07,0
104.432411,30.387346,9925.0,3.1209384694731254e-15,0
104.409065,30.389208,9650.0,1.678096770775832e-21,0
104.385735,30.391022,9525.0,5.705808836339544e-21,0
104.361984,30.392853,9500.0,1.1962180925613277e-06,0
104.338501,30.394684,9500.0,0.1674345740091317,0
104.314529,30.396563,9500.0,1.7877040296981824e-05,0
104.290359,30.398392,9500.0,1.1779753999545121e-07,0
104.266571,30.40024,9525.0,3.6512206231773943e-16,0
104.244957,30.401871,9525.0,4.7884626450364013e-29,0
104.219658,30.403778,9500.0,1.196417638574396e-30,0
104.19664,30.405594,9500.0,5.076655527636387e-38,0
104.172417,30.408646,9500.0,6.496373530966769e-22,0
104.16539,30.410389,9500.0,2.6537043536432486e-19,0
104.157173,30.412994,9500.0,1.497793018814115e-17,0
104.14962,30.415649,9525.0,5.527320906793459e-17,0
104.142754,30.41807,9525.0,1.534229964230396e-17,0
104.120506,30.425844,9500.0,1.823792538449664e-25,0
104.098038,30.433712,9250.0,2.7557012341166327e-28,0
104.075966,30.441422,8975.0,2.0117401541155648e-22,0
104.053879,30.449074,8725.0,2.3322744376423027e-19,0
104.03186,30.456757,8500.0,1.2599937483902948e-25,0
104.010101,30.464401,8225.0,1.3407796608367047e-40,0
103.989044,30.471863,8000.0,8.514577662719017e-41,0
103.96785,30.479332,7750.0,3.1990285208291923e-22,0
103.947639,30.486315,7625.0,4.30354679753122e-13,0
103.927597,30.493286,7625.0,3.3702945881785106e-12,0
103.907486,30.497349,7600.0,2.211642671640458e-17,0
103.901108,30.497255,7600.0,6.215451184776316e-20,0
103.894691,30.496445,7600.0,1.0081201853820862e-16,0
103.88871,30.495346,7600.0,8.01212800145542e-14,0
103.882706,30.494089,7600.0,1.4830019164976068e-11,0
103.87645,30.492741,7600.0,7.409291134548852e-10,0
103.871101,30.491547,7600.0,6.039108930794226e-09,0
103.85392,30.487793,7625.0,5.401014473548365e-09,0
103.837662,30.484314,7600.0,1.415527491298113e-09,0
103.821243,30.480822,7600.0,2.2041112796149833e-08,0
103.804924,30.477331,7600.0,0.0029605399125733818,0
103.788719,30.473234,7350.0,0.04078331868554808,0
103.783638,30.471085,7250.0,0.0726032577033894,0
103.778793,30.468292,7150.0,0.08704835111657051,0
103.77449,30.465181,7075.0,0.03561966863346626,0
103.770607,30.461517,6975.0,0.01869787291914322,0
103.767273,30.457443,6900.0,0.17182369253110827,0
103.764633,30.453094,6825.0,0.7731307758573743,1
103.762192,30.448236,6750.0,1.3736089385920267,1
103.760048,30.44372,6675.0,1.0983525110788313,1
103.757896,30.438995,6650.0,0.3570717938220437,1
103.755745,30.43428,6625.0,0.041465773173430885,0
103.749283,30.419931,6625.0,0.972856428795531,1
103.742821,30.405716,6600.0,1.6632266100384088,1
103.736481,30.391815,6600.0,0.6249062161724147,1
103.730003,30.377655,6550.0,0.858294972129957,1
103.723434,30.363235,6275.0,0.5641004175688036,1
103.717239,30.349686,6025.0,0.48364806865244364,1
103.714973,30.339706,5825.0,0.29844895326626925,0
103.715714,30.33437,5750.0,0.153098067903011,0
103.7174,30.329727,5650.0,0.11049022605797615,0
103.720497,30.324966,5575.0,0.03765945961749419,0
103.72435,30.321167,5500.0,0.03675600432081214,0
103.728981,30.318146,5400.0,0.05880425461032446,0
103.734039,30.315948,5350.0,0.05923173293466723,0
103.739532,30.314117,5275.0,0.05936422234859347,0
103.744995,30.31249,5225.0,0.10926821802619889,0
103.750412,30.310913,5150.0,0.12121321219869027,0
103.756172,30.309357,5100.0,0.07746199710361146,0
103.767136,30.307043,4950.0,0.11492680286467692,0
103.773033,30.307022,4875.0,0.34171254077533003,1
103.778229,30.307974,4800.0,0.2416369031142312,0
103.783913,30.310089,4725.0,0.08306756871506271,0
103.788223,30.312582,4675.0,0.04432938644925645,0
103.792847,30.315765,4625.0,0.057121949237340756,0
103.797401,30.319147,4550.0,0.19933466425777313,0
103.801628,30.322403,4475.0,0.805332520462949,1
103.805779,30.325607,4450.0,2.0217126940393597,1
103.809601,30.328629,4400.0,3.06850808295794,1
103.817841,30.335083,4250.0,4.884408935810386,1
103.825699,30.341171,4125.0,5.107642073992252,1
103.833076,30.347076,3975.0,4.097778774472612,1
103.83651,30.35043,3925.0,3.0152385482255974,1
103.839645,30.354061,3850.0,1.6326742942272037,1
103.842224,30.357506,3775.0,1.4543999061369985,1
103.844925,30.361771,3700.0,1.4031638588262754,1
103.847191,30.365753,3650.0,0.8290769708883605,1
103.849312,30.369749,3650.0,0.44839907871111245,1
103.851501,30.374039,3625.0,0.3145669404966682,0
103.853432,30.37785,3625.0,0.2896957958999543,0
103.855461,30.382086,3625.0,0.29477780490999106,0
103.859467,30.390335,3625.0,0.5799291606451309,1
103.863541,30.39875,3600.0,1.870108973913147,1
103.867439,30.407227,3600.0,3.135895370312788,1
103.871208,30.415421,3625.0,4.163845088575282,1
103.875191,30.423981,3600.0,3.0288845149687433,1
103.878906,30.432083,3600.0,2.52701142859637,1
103.882767,30.440369,3600.0,2.5830984474742897,1
103.886337,30.448143,3600.0,1.1819101454499557,1
103.889793,30.455498,3600.0,0.8100792174139567,1
103.893021,30.462479,3500.0,1.027260980022856,1
103.896469,30.470032,3325.0,0.37553937384661956,1
103.899734,30.476866,3200.0,0.028537699844822507,0
103.903145,30.484222,3025.0,0.03443528441098877,0
103.906326,30.491158,2875.0,0.02413650554531839,0
103.909294,30.497581,2750.0,0.014400840543275213,0
103.91246,30.50441,2600.0,0.016250706676527768,0
103.915474,30.510727,2475.0,0.018329203613215786,0
103.918304,30.516808,2325.0,0.03257185455582387,0
103.921455,30.52359,2175.0,0.059517916723069504,0
103.9244,30.530075,2050.0,0.05765619205370846,0
103.927429,30.536407,1925.0,0.010135017176343176,0
103.930168,30.542412,1800.0,0.0013120512149170553,0
103.931984,30.546228,1725.0,0.005061203006457515,0
103.940308,30.564148,1325.0,0.4634759447313502,1
112.608315,37.758801,3550.0,1.8819676862406642,1
112.601738,37.762573,3975.0,7.142110701995642,1
112.594223,37.766994,4400.0,15.577326764191733,1
112.587715,37.770855,4675.0,18.490746977978567,1
112.580788,37.774998,4950.0,16.240223336090093,1
112.574455,37.778816,5175.0,13.350241219083617,1
112.561203,37.786919,5650.0,15.290791931741708,1
112.549088,37.794434,6025.0,22.810998511074253,1
112.534416,37.803314,6475.0,42.66506294194574,1
112.518387,37.81308,6625.0,48.31542493426207,1
112.501495,37.823273,6825.0,59.38259099629099,1
112.483635,37.833939,7450.0,64.25522131044676,1
112.466148,37.844315,8150.0,62.08061515721375,1
112.451042,37.853207,8675.0,54.43863112430315,1
112.435516,37.862286,9200.0,46.532320867714226,1
112.419533,37.871613,9475.0,36.51708321291194,1
112.400887,37.882584,9575.0,22.318157776099373,1
112.385536,37.891613,9600.0,9.219726922706071,1
112.365829,37.903152,10025.0,4.549562012245897,1
112.346611,37.913494,10850.0,3.442258793565657,1
112.343742,37.914516,10950.0,3.938852726774737,1
112.341476,37.915215,11050.0,4.590295246871488,1
112.333473,37.91703,11375.0,7.455684785637029,1
112.329475,37.917542,11550.0,7.880055224234705,1
112.32299,37.918121,11800.0,8.27799574896883,1
112.31974,37.918381,11925.0,8.841107369833802,1
112.315086,37.918755,12100.0,10.093797535613675,1
112.311981,37.918987,12225.0,11.700763522232265,1
112.308029,37.919266,12375.0,14.0998688717038,1
112.30423,37.919586,12525.0,16.54640286011294,1
112.30117,37.919823,12625.0,17.72284358847192,1
112.298042,37.92009,12750.0,19.23166044998887,1
112.240768,37.92215,14125.0,1.631287923147701,1
112.23732,37.921555,14225.0,1.2624869404638757,1
112.23024,37.920055,14375.0,0.7741569762578296,1
112.22686,37.919083,14450.0,1.007841442065517,1
112.220444,37.916939,14550.0,0.9341607037001983,1
112.204803,37.908836,14750.0,0.010532360837867497,0
112.200447,37.905716,14775.0,0.024512383415915034,0
112.196358,37.902649,14800.0,0.12536400065697764,0
112.192673,37.899811,14800.0,0.33771058469878684,1
112.190338,37.89798,14800.0,0.4306579066055548,1
112.186653,37.89505,14800.0,0.32879396780775744,0
112.183723,37.892731,14800.0,0.15417319713824967,0
112.180283,37.889969,14800.0,0.0472580959402083,0
112.176498,37.886909,14775.0,0.024667006487295477,0
112.173271,37.884338,14775.0,0.04861195082689539,0
112.125748,37.845619,15125.0,0.8567770483574619,1
112.078575,37.807541,16500.0,9.129722132832079e-05,0
112.050026,37.7845,17500.0,0.04326482827863629,0
111.876289,37.644279,19700.0,0.001979176609831429,0
111.678596,37.514648,19700.0,1.2544048385864317,1
111.566452,37.470612,19700.0,0.07622933689586536,0
111.116188,37.293091,21700.0,0.051320429425240406,0
110.651367,37.107239,27050.0,0.6042079484817476,1
110.412071,37.00909,27600.0,2.984397975146844,1
109.938141,36.813141,27600.0,1.5550897019792798,1
109.81752,36.76281,27600.0,1.2659010919615383,1
109.577751,36.662289,27600.0,0.8123668185548459,1
109.335083,36.559891,27600.0,0.1996550602478997,0
109.237122,36.486881,27625.0,8.61554429596697e-15,0
109.212463,36.38063,27600.0,5.760831538902433e-06,0
109.19426,36.247742,27575.0,0.00017243304661430974,0
109.161797,36.007549,27600.0,0.00014362032370230762,0
109.146423,35.894119,27600.0,0.4644264407121628,1
109.11171,35.775669,27625.0,0.9693404524869002,1
109.067062,35.663502,27625.0,1.6986606085441525,1
109.021721,35.549709,27600.0,0.194076338565303,0
108.841377,35.094452,27600.0,0.8724236628182606,1
108.793137,34.971901,27575.0,2.526293152337079,1
108.701866,34.735016,27575.0,0.8183963630020005,1
108.663307,34.615128,27600.0,0.8371353478219843,1
108.583603,34.367191,27625.0,0.477779741653248,1
108.504288,34.121704,27600.0,2.363863195175543e-23,0
108.375534,33.897354,27600.0,0.000174231104319729,0
108.199654,33.714481,27600.0,0.7258350361814377,1
108.102043,33.625149,27600.0,1.0857310494808602e-13,0
107.906891,33.446369,27600.0,4.027210215693455e-06,0
107.711281,33.265591,27600.0,6.423126681938548e-05,0
107.613098,33.174709,27600.0,3.463863571268566e-08,0
107.419212,32.994549,27600.0,0.00010314072985260755,0
107.32209,32.904011,27600.0,6.523546251642052e-11,0
107.223595,32.811768,27600.0,0.002423403957218617,0
107.126968,32.720901,27575.0,0.0021316537315746176,0
107.029259,32.62907,27600.0,0.0003140660504190464,0
106.932182,32.537201,27625.0,3.7775990939378746e-08,0
106.735542,32.354225,27600.0,8.977324134556648e-10,0
106.611382,32.306488,27625.0,7.021168232500225e-05,0
106.484703,32.278809,27600.0,2.1286298441954454e-07,0
106.324341,32.243942,27600.0,0.01945333211881866,0
106.254723,32.228718,27575.0,0.15119685586344578,0
106.188972,32.211914,27600.0,0.8139295571124123,1
106.113243,32.179466,27600.0,0.47782450831244505,1
106.050148,32.145676,27625.0,0.7806300454905958,1
105.989197,32.112896,27450.0,0.7461056593740781,1
105.92688,32.079163,26725.0,1.769575036206149,1
105.863136,32.044697,25925.0,2.862481227747196,1
105.804436,32.013199,25175.0,2.304100759684048,1
105.738022,31.97731,24350.0,2.713509948238791,1
105.676422,31.943634,23575.0,1.425954080233188,1
105.61454,31.910019,22775.0,2.72043455188681,1
105.554825,31.877472,22025.0,2.5479081333559757,1
105.49144,31.842819,21200.0,1.4466684627355066,1
105.434418,31.811646,20450.0,1.9300968485484749,1
105.374863,31.779165,19650.0,0.30404440655120724,0
105.322319,31.750397,18950.0,0.012236186670509824,0
105.260338,31.716412,18100.0,0.2673221817748122,0
105.204582,31.685966,17300.0,1.0955457170153724,1
105.146851,31.65501,16500.0,1.5411253666205826,1
105.090492,31.625124,15700.0,1.5645671590285042,1
105.036621,31.596497,14950.0,1.0813340778816125,1
104.978729,31.565689,14175.0,0.41412297336332005,1
104.921303,31.534811,13600.0,0.9824514912441995,1
104.909988,31.527224,13500.0,1.4146594313827057,1
104.906296,31.524261,13450.0,1.5517135282199277,1
104.90419,31.522522,13425.0,1.817188003675513,1
104.89994,31.518585,13375.0,3.109722722329344,1
104.897682,31.516283,13350.0,3.9500638148361893,1
104.894341,31.51268,13300.0,4.215150159110675,1
104.892021,31.509888,13275.0,4.236885874514161,1
104.88884,31.505531,13225.0,4.516163455454284,1
104.886261,31.501602,13175.0,4.273532123152433,1
